"estado"	"data"	"populacaoTCU2019"	"casosAcumulado"	"obitosAcumulado"
"SC"	2020-04-10	7164788	693	18
"SC"	2020-04-11	7164788	732	21
"SC"	2020-04-12	7164788	768	24
"SC"	2020-04-13	7164788	777	24
"SC"	2020-04-14	7164788	826	26
"SC"	2020-04-15	7164788	853	28
"SC"	2020-04-16	7164788	884	29
"SC"	2020-04-17	7164788	926	30
"SC"	2020-04-18	7164788	962	31
"SC"	2020-04-19	7164788	975	32
"SC"	2020-04-20	7164788	1025	35
"SC"	2020-04-21	7164788	1063	35
"SC"	2020-04-22	7164788	1091	37
"SC"	2020-04-23	7164788	1115	39
"SC"	2020-04-24	7164788	1170	42
"SC"	2020-04-25	7164788	1209	42
"SC"	2020-04-26	7164788	1235	42
"SC"	2020-04-27	7164788	1337	43
"SC"	2020-04-28	7164788	1476	44
"SC"	2020-04-29	7164788	1995	44
"SC"	2020-04-30	7164788	2085	46
"SC"	2020-05-01	7164788	2104	48
"SC"	2020-05-02	7164788	2346	52
"SC"	2020-05-03	7164788	2346	52
"SC"	2020-05-04	7164788	2519	52
"SC"	2020-05-05	7164788	2623	55
"SC"	2020-05-06	7164788	2917	59
"SC"	2020-05-07	7164788	3082	63
"SC"	2020-05-08	7164788	3205	63
"SC"	2020-05-09	7164788	3372	64
"SC"	2020-05-10	7164788	3429	65
"SC"	2020-05-11	7164788	3529	69
"SC"	2020-05-12	7164788	3733	73
"SC"	2020-05-13	7164788	3828	73
"SC"	2020-05-14	7164788	4332	78
"SC"	2020-05-15	7164788	4562	79
"SC"	2020-05-16	7164788	4678	81
"SC"	2020-05-17	7164788	4776	83
"SC"	2020-05-18	7164788	5175	85
"SC"	2020-05-19	7164788	5413	91
"SC"	2020-05-20	7164788	5499	94
"SC"	2020-05-21	7164788	5610	98
"SC"	2020-05-22	7164788	6458	100
"SC"	2020-05-23	7164788	6607	103
"SC"	2020-05-24	7164788	6696	105
"SC"	2020-05-25	7164788	6875	109
"SC"	2020-05-26	7164788	7016	121
"SC"	2020-05-27	7164788	7372	126
"SC"	2020-05-28	7164788	8000	131
"SC"	2020-05-29	7164788	8530	134
"SC"	2020-05-30	7164788	8778	136
"SC"	2020-05-31	7164788	9037	143
"SC"	2020-06-01	7164788	9498	146
"SC"	2020-06-02	7164788	9660	148
"SC"	2020-06-03	7164788	10034	152
"SC"	2020-06-04	7164788	10532	156
"SC"	2020-06-05	7164788	10846	159
"SC"	2020-06-06	7164788	11285	166
"SC"	2020-06-07	7164788	11565	171
"SC"	2020-06-08	7164788	11565	171
"SC"	2020-06-09	7164788	12192	179
"SC"	2020-06-10	7164788	12594	184
"SC"	2020-06-11	7164788	12953	186
"SC"	2020-06-12	7164788	13165	191
"SC"	2020-06-13	7164788	13296	193
"SC"	2020-06-14	7164788	13360	195
"SC"	2020-06-15	7164788	13960	199
"SC"	2020-06-16	7164788	14402	212
"SC"	2020-06-17	7164788	15015	216
"SC"	2020-06-18	7164788	15573	222
"SC"	2020-06-19	7164788	16322	234
"SC"	2020-06-20	7164788	17108	237
"SC"	2020-06-21	7164788	17582	246
"SC"	2020-06-22	7164788	17937	256
"SC"	2020-06-23	7164788	19244	263
"SC"	2020-06-24	7164788	20921	279
"SC"	2020-06-25	7164788	21951	289
"SC"	2020-06-26	7164788	22947	298
"SC"	2020-06-27	7164788	23808	304
"SC"	2020-06-28	7164788	24364	312
"SC"	2020-06-29	7164788	25056	324
"SC"	2020-06-30	7164788	26354	341
"SC"	2020-07-01	7164788	27279	347
"SC"	2020-07-02	7164788	28575	362
"SC"	2020-07-03	7164788	30261	376
"SC"	2020-07-04	7164788	31931	383
"SC"	2020-07-05	7164788	32969	393
"SC"	2020-07-06	7164788	33822	406
"SC"	2020-07-07	7164788	35342	419
"SC"	2020-07-08	7164788	36810	432
"SC"	2020-07-09	7164788	38408	447
"SC"	2020-07-10	7164788	40106	459
"RS"	2020-02-25	11377239	0	0
"RS"	2020-02-26	11377239	0	0
"RS"	2020-02-27	11377239	0	0
"RS"	2020-02-28	11377239	0	0
"RS"	2020-02-29	11377239	0	0
"RS"	2020-03-01	11377239	0	0
"RS"	2020-03-02	11377239	0	0
"RS"	2020-03-03	11377239	0	0
"RS"	2020-03-04	11377239	0	0
"RS"	2020-03-05	11377239	0	0
"RS"	2020-03-06	11377239	0	0
"RS"	2020-03-07	11377239	0	0
"RS"	2020-03-08	11377239	0	0
"RS"	2020-03-09	11377239	0	0
"RS"	2020-03-10	11377239	1	0
"RS"	2020-03-11	11377239	2	0
"RS"	2020-03-12	11377239	4	0
"RS"	2020-03-13	11377239	4	0
"RS"	2020-03-14	11377239	6	0
"RS"	2020-03-15	11377239	6	0
"RS"	2020-03-16	11377239	6	0
"RS"	2020-03-17	11377239	10	0
"RS"	2020-03-18	11377239	19	0
"RS"	2020-03-19	11377239	28	0
"RS"	2020-03-20	11377239	37	0
"RS"	2020-03-21	11377239	60	0
"RS"	2020-03-22	11377239	72	0
"RS"	2020-03-23	11377239	86	0
"RS"	2020-03-24	11377239	98	0
"RS"	2020-03-25	11377239	123	1
"RS"	2020-03-26	11377239	168	1
"RS"	2020-03-27	11377239	195	2
"RS"	2020-03-28	11377239	197	2
"RS"	2020-03-29	11377239	226	2
"RS"	2020-03-30	11377239	241	3
"RS"	2020-03-31	11377239	274	4
"RS"	2020-04-01	11377239	306	4
"RS"	2020-04-02	11377239	334	5
"RS"	2020-04-03	11377239	396	5
"RS"	2020-04-04	11377239	410	6
"RS"	2020-04-05	11377239	418	7
"RS"	2020-04-06	11377239	481	7
"RS"	2020-04-07	11377239	508	8
"RS"	2020-04-08	11377239	555	9
"RS"	2020-04-09	11377239	618	12
"RS"	2020-04-10	11377239	636	14
"RS"	2020-04-11	11377239	640	15
"RS"	2020-04-12	11377239	653	16
"RS"	2020-04-13	11377239	664	16
"RS"	2020-04-14	11377239	700	18
"RS"	2020-04-15	11377239	747	19
"RS"	2020-04-16	11377239	780	19
"RS"	2020-04-17	11377239	802	22
"RS"	2020-04-18	11377239	831	24
"RS"	2020-04-19	11377239	854	24
"RS"	2020-04-20	11377239	889	27
"RS"	2020-04-21	11377239	904	27
"RS"	2020-04-22	11377239	923	27
"RS"	2020-04-23	11377239	994	29
"RS"	2020-04-24	11377239	1061	31
"RS"	2020-04-25	11377239	1096	34
"RS"	2020-04-26	11377239	1166	35
"RS"	2020-04-27	11377239	1228	42
"RS"	2020-04-28	11377239	1286	45
"RS"	2020-04-29	11377239	1368	50
"RS"	2020-04-30	11377239	1466	51
"RS"	2020-05-01	11377239	1529	58
"RS"	2020-05-02	11377239	1619	62
"RS"	2020-05-03	11377239	1666	65
"RS"	2020-05-04	11377239	1711	74
"RS"	2020-05-05	11377239	1815	79
"RS"	2020-05-06	11377239	2050	87
"RS"	2020-05-07	11377239	2129	90
"RS"	2020-05-08	11377239	2447	91
"RS"	2020-05-09	11377239	2493	95
"RS"	2020-05-10	11377239	2542	97
"RS"	2020-05-11	11377239	2576	105
"RS"	2020-05-12	11377239	2917	111
"RS"	2020-05-13	11377239	2917	111
"RS"	2020-05-14	11377239	2997	120
"RS"	2020-05-15	11377239	3597	126
"RS"	2020-05-16	11377239	3695	132
"RS"	2020-05-17	11377239	3735	142
"RS"	2020-05-18	11377239	3735	144
"RS"	2020-05-19	11377239	3750	151
"RS"	2020-05-20	11377239	4973	161
"RS"	2020-05-21	11377239	5473	166
"RS"	2020-05-22	11377239	5918	172
"RS"	2020-05-23	11377239	6336	176
"RS"	2020-05-24	11377239	6470	180
"RS"	2020-05-25	11377239	6559	197
"RS"	2020-05-26	11377239	6785	203
"RS"	2020-05-27	11377239	7048	209
"RS"	2020-05-28	11377239	8234	213
"RS"	2020-05-29	11377239	8234	213
"RS"	2020-05-30	11377239	9242	218
"RS"	2020-05-31	11377239	9332	224
"RS"	2020-06-01	11377239	9332	232
"RS"	2020-06-02	11377239	9919	245
"RS"	2020-06-03	11377239	10398	258
"RS"	2020-06-04	11377239	11010	265
"RS"	2020-06-05	11377239	11583	276
"RS"	2020-06-06	11377239	12037	283
"RS"	2020-06-07	11377239	12135	286
"RS"	2020-06-08	11377239	12250	291
"RS"	2020-06-09	11377239	12802	301
"RS"	2020-06-10	11377239	13619	316
"RS"	2020-06-11	11377239	14168	323
"RS"	2020-06-12	11377239	14384	337
"RS"	2020-06-13	11377239	14627	344
"RS"	2020-06-14	11377239	14661	350
"RS"	2020-06-15	11377239	15438	360
"RS"	2020-06-16	11377239	16471	374
"RS"	2020-06-17	11377239	17128	387
"RS"	2020-06-18	11377239	17822	406
"RS"	2020-06-19	11377239	18587	423
"RS"	2020-06-20	11377239	19138	430
"RS"	2020-06-21	11377239	19348	434
"RS"	2020-06-22	11377239	19710	458
"RS"	2020-06-23	11377239	20864	477
"RS"	2020-06-24	11377239	22009	500
"RS"	2020-06-25	11377239	23060	500
"RS"	2020-06-26	11377239	24114	540
"RS"	2020-06-27	11377239	25000	554
"RS"	2020-06-28	11377239	25243	559
"RS"	2020-06-29	11377239	25659	582
"RS"	2020-06-30	11377239	26941	614
"RS"	2020-07-01	11377239	28171	636
"RS"	2020-07-02	11377239	29195	663
"RS"	2020-07-03	11377239	30371	690
"RS"	2020-07-04	11377239	31619	715
"RS"	2020-07-05	11377239	31955	727
"RS"	2020-07-06	11377239	32401	759
"RS"	2020-07-07	11377239	33800	791
"RS"	2020-07-08	11377239	35557	825
"RS"	2020-07-09	11377239	36434	870
"RS"	2020-07-10	11377239	37490	919
"MS"	2020-02-25	2778986	0	0
"MS"	2020-02-26	2778986	0	0
"MS"	2020-02-27	2778986	0	0
"MS"	2020-02-28	2778986	0	0
"MS"	2020-02-29	2778986	0	0
"MS"	2020-03-01	2778986	0	0
"MS"	2020-03-02	2778986	0	0
"MS"	2020-03-03	2778986	0	0
"MS"	2020-03-04	2778986	0	0
"MS"	2020-03-05	2778986	0	0
"MS"	2020-03-06	2778986	0	0
"MS"	2020-03-07	2778986	0	0
"MS"	2020-03-08	2778986	0	0
"MS"	2020-03-09	2778986	0	0
"MS"	2020-03-10	2778986	0	0
"MS"	2020-03-11	2778986	0	0
"MS"	2020-03-12	2778986	0	0
"MS"	2020-03-13	2778986	0	0
"MS"	2020-03-14	2778986	0	0
"MS"	2020-03-15	2778986	0	0
"MS"	2020-03-16	2778986	2	0
"MS"	2020-03-17	2778986	4	0
"MS"	2020-03-18	2778986	7	0
"MS"	2020-03-19	2778986	7	0
"MS"	2020-03-20	2778986	9	0
"MS"	2020-03-21	2778986	16	0
"MS"	2020-03-22	2778986	21	0
"MS"	2020-03-23	2778986	21	0
"MS"	2020-03-24	2778986	23	0
"MS"	2020-03-25	2778986	24	0
"MS"	2020-03-26	2778986	25	0
"MS"	2020-03-27	2778986	28	0
"MS"	2020-03-28	2778986	31	0
"MS"	2020-03-29	2778986	36	0
"MS"	2020-03-30	2778986	44	0
"MS"	2020-03-31	2778986	48	1
"MS"	2020-04-01	2778986	51	1
"MS"	2020-04-02	2778986	53	1
"MS"	2020-04-03	2778986	60	1
"MS"	2020-04-04	2778986	62	1
"MS"	2020-04-05	2778986	65	1
"MS"	2020-04-06	2778986	66	1
"MS"	2020-04-07	2778986	80	2
"MS"	2020-04-08	2778986	85	2
"MS"	2020-04-09	2778986	89	2
"MS"	2020-04-10	2778986	97	2
"MS"	2020-04-11	2778986	100	2
"MS"	2020-04-12	2778986	101	2
"MS"	2020-04-13	2778986	113	4
"MS"	2020-04-14	2778986	115	4
"MS"	2020-04-15	2778986	121	4
"MS"	2020-04-16	2778986	131	5
"MS"	2020-04-17	2778986	143	5
"MS"	2020-04-18	2778986	161	5
"MS"	2020-04-19	2778986	168	5
"MS"	2020-04-20	2778986	171	5
"MS"	2020-04-21	2778986	173	6
"MS"	2020-04-22	2778986	175	6
"MS"	2020-04-23	2778986	186	7
"MS"	2020-04-24	2778986	213	7
"MS"	2020-04-25	2778986	217	7
"MS"	2020-04-26	2778986	234	7
"MS"	2020-04-27	2778986	238	9
"MS"	2020-04-28	2778986	240	9
"MS"	2020-04-29	2778986	249	9
"MS"	2020-04-30	2778986	255	9
"MS"	2020-05-01	2778986	261	9
"MS"	2020-05-02	2778986	266	9
"MS"	2020-05-03	2778986	272	10
"MS"	2020-05-04	2778986	274	10
"MS"	2020-05-05	2778986	283	10
"MS"	2020-05-06	2778986	288	10
"MS"	2020-05-07	2778986	311	10
"MS"	2020-05-08	2778986	326	11
"MS"	2020-05-09	2778986	346	11
"MS"	2020-05-10	2778986	362	11
"MS"	2020-05-11	2778986	385	11
"MS"	2020-05-12	2778986	405	12
"MS"	2020-05-13	2778986	430	13
"MS"	2020-05-14	2778986	452	14
"MS"	2020-05-15	2778986	479	14
"MS"	2020-05-16	2778986	508	15
"MS"	2020-05-17	2778986	570	15
"MS"	2020-05-18	2778986	613	16
"MS"	2020-05-19	2778986	642	16
"MS"	2020-05-20	2778986	693	17
"MS"	2020-05-21	2778986	746	17
"MS"	2020-05-22	2778986	805	17
"MS"	2020-05-23	2778986	858	17
"MS"	2020-05-24	2778986	924	17
"MS"	2020-05-25	2778986	1023	17
"MS"	2020-05-26	2778986	1100	17
"MS"	2020-05-27	2778986	1186	18
"MS"	2020-05-28	2778986	1262	18
"MS"	2020-05-29	2778986	1356	18
"MS"	2020-05-30	2778986	1418	19
"MS"	2020-05-31	2778986	1489	20
"MS"	2020-06-01	2778986	1568	20
"MS"	2020-06-02	2778986	1646	20
"MS"	2020-06-03	2778986	1802	20
"MS"	2020-06-04	2778986	1925	20
"MS"	2020-06-05	2778986	1997	21
"MS"	2020-06-06	2778986	2132	21
"MS"	2020-06-07	2778986	2253	21
"MS"	2020-06-08	2778986	2324	22
"MS"	2020-06-09	2778986	2455	22
"MS"	2020-06-10	2778986	2597	24
"MS"	2020-06-11	2778986	2853	25
"MS"	2020-06-12	2778986	3001	28
"MS"	2020-06-13	2778986	3235	28
"MS"	2020-06-14	2778986	3433	31
"MS"	2020-06-15	2778986	3551	33
"MS"	2020-06-16	2778986	3785	36
"MS"	2020-06-17	2778986	4164	36
"MS"	2020-06-18	2778986	4274	39
"MS"	2020-06-19	2778986	4666	40
"MS"	2020-06-20	2778986	4990	43
"MS"	2020-06-21	2778986	5237	45
"MS"	2020-06-22	2778986	5391	47
"MS"	2020-06-23	2778986	5784	55
"MS"	2020-06-24	2778986	6201	56
"MS"	2020-06-25	2778986	6523	61
"MS"	2020-06-26	2778986	6913	65
"MS"	2020-06-27	2778986	7307	68
"MS"	2020-06-28	2778986	7527	72
"MS"	2020-06-29	2778986	7676	75
"MS"	2020-06-30	2778986	7965	76
"MS"	2020-07-01	2778986	8676	85
"MS"	2020-07-02	2778986	9062	91
"MS"	2020-07-03	2778986	9388	107
"MS"	2020-07-04	2778986	9910	114
"MS"	2020-07-05	2778986	10089	117
"MS"	2020-07-06	2778986	10253	122
"MS"	2020-07-07	2778986	10687	128
"MS"	2020-07-08	2778986	11063	134
"MS"	2020-07-09	2778986	11671	136
"MS"	2020-07-10	2778986	12261	146
"MT"	2020-02-25	3484466	0	0
"MT"	2020-02-26	3484466	0	0
"MT"	2020-02-27	3484466	0	0
"MT"	2020-02-28	3484466	0	0
"MT"	2020-02-29	3484466	0	0
"MT"	2020-03-01	3484466	0	0
"MT"	2020-03-02	3484466	0	0
"MT"	2020-03-03	3484466	0	0
"MT"	2020-03-04	3484466	0	0
"MT"	2020-03-05	3484466	0	0
"MT"	2020-03-06	3484466	0	0
"MT"	2020-03-07	3484466	0	0
"MT"	2020-03-08	3484466	0	0
"MT"	2020-03-09	3484466	0	0
"MT"	2020-03-10	3484466	0	0
"MT"	2020-03-11	3484466	0	0
"MT"	2020-03-12	3484466	0	0
"MT"	2020-03-13	3484466	0	0
"MT"	2020-03-14	3484466	0	0
"MT"	2020-03-15	3484466	0	0
"MT"	2020-03-16	3484466	0	0
"MT"	2020-03-17	3484466	0	0
"MT"	2020-03-18	3484466	0	0
"MT"	2020-03-19	3484466	0	0
"MT"	2020-03-20	3484466	1	0
"MT"	2020-03-21	3484466	2	0
"MT"	2020-03-22	3484466	2	0
"MT"	2020-03-23	3484466	2	0
"MT"	2020-03-24	3484466	7	0
"MT"	2020-03-25	3484466	8	0
"MT"	2020-03-26	3484466	11	0
"MT"	2020-03-27	3484466	11	0
"MT"	2020-03-28	3484466	13	0
"MT"	2020-03-29	3484466	16	0
"MT"	2020-03-30	3484466	18	0
"MT"	2020-03-31	3484466	25	0
"MT"	2020-04-01	3484466	27	0
"MT"	2020-04-02	3484466	36	0
"MT"	2020-04-03	3484466	44	1
"MT"	2020-04-04	3484466	56	1
"MT"	2020-04-05	3484466	60	1
"MT"	2020-04-06	3484466	76	1
"MT"	2020-04-07	3484466	78	1
"MT"	2020-04-08	3484466	90	1
"MT"	2020-04-09	3484466	108	2
"MT"	2020-04-10	3484466	112	2
"MT"	2020-04-11	3484466	121	3
"MT"	2020-04-12	3484466	123	3
"MT"	2020-04-13	3484466	134	4
"MT"	2020-04-14	3484466	138	4
"MT"	2020-04-15	3484466	151	4
"MT"	2020-04-16	3484466	156	5
"MT"	2020-04-17	3484466	162	5
"MT"	2020-04-18	3484466	171	5
"MT"	2020-04-19	3484466	174	5
"MT"	2020-04-20	3484466	181	6
"MT"	2020-04-21	3484466	181	6
"MT"	2020-04-22	3484466	183	6
"MT"	2020-04-23	3484466	221	7
"MT"	2020-04-24	3484466	240	8
"MT"	2020-04-25	3484466	247	9
"MT"	2020-04-26	3484466	250	9
"MT"	2020-04-27	3484466	257	10
"MT"	2020-04-28	3484466	261	11
"MT"	2020-04-29	3484466	292	11
"MT"	2020-04-30	3484466	297	11
"MT"	2020-05-01	3484466	320	11
"MT"	2020-05-02	3484466	331	12
"MT"	2020-05-03	3484466	337	12
"MT"	2020-05-04	3484466	344	13
"MT"	2020-05-05	3484466	365	13
"MT"	2020-05-06	3484466	379	13
"MT"	2020-05-07	3484466	417	13
"MT"	2020-05-08	3484466	457	14
"MT"	2020-05-09	3484466	502	16
"MT"	2020-05-10	3484466	519	18
"MT"	2020-05-11	3484466	541	19
"MT"	2020-05-12	3484466	591	19
"MT"	2020-05-13	3484466	661	20
"MT"	2020-05-14	3484466	719	23
"MT"	2020-05-15	3484466	779	26
"MT"	2020-05-16	3484466	851	27
"MT"	2020-05-17	3484466	901	27
"MT"	2020-05-18	3484466	937	29
"MT"	2020-05-19	3484466	995	32
"MT"	2020-05-20	3484466	1054	32
"MT"	2020-05-21	3484466	1172	34
"MT"	2020-05-22	3484466	1220	37
"MT"	2020-05-23	3484466	1352	37
"MT"	2020-05-24	3484466	1462	40
"MT"	2020-05-25	3484466	1500	41
"MT"	2020-05-26	3484466	1628	43
"MT"	2020-05-27	3484466	1839	46
"MT"	2020-05-28	3484466	1951	51
"MT"	2020-05-29	3484466	2103	56
"MT"	2020-05-30	3484466	2361	57
"MT"	2020-05-31	3484466	2429	61
"MT"	2020-06-01	3484466	2541	66
"MT"	2020-06-02	3484466	2709	70
"MT"	2020-06-03	3484466	2848	76
"MT"	2020-06-04	3484466	3194	82
"MT"	2020-06-05	3484466	3481	88
"MT"	2020-06-06	3484466	3662	96
"MT"	2020-06-07	3484466	3878	109
"MT"	2020-06-08	3484466	4100	116
"MT"	2020-06-09	3484466	4339	135
"MT"	2020-06-10	3484466	4602	146
"MT"	2020-06-11	3484466	5092	160
"MT"	2020-06-12	3484466	5363	175
"MT"	2020-06-13	3484466	5524	192
"MT"	2020-06-14	3484466	5861	209
"MT"	2020-06-15	3484466	6185	216
"MT"	2020-06-16	3484466	6388	226
"MT"	2020-06-17	3484466	7124	266
"MT"	2020-06-18	3484466	7512	281
"MT"	2020-06-19	3484466	8353	309
"MT"	2020-06-20	3484466	8962	335
"MT"	2020-06-21	3484466	9470	360
"MT"	2020-06-22	3484466	10021	384
"MT"	2020-06-23	3484466	10659	401
"MT"	2020-06-24	3484466	11443	443
"MT"	2020-06-25	3484466	12157	462
"MT"	2020-06-26	3484466	13026	480
"MT"	2020-06-27	3484466	13805	527
"MT"	2020-06-28	3484466	14687	563
"MT"	2020-06-29	3484466	15086	582
"MT"	2020-06-30	3484466	15636	593
"MT"	2020-07-01	3484466	16621	634
"MT"	2020-07-02	3484466	17727	674
"MT"	2020-07-03	3484466	18854	709
"MT"	2020-07-04	3484466	20098	755
"MT"	2020-07-05	3484466	20891	807
"MT"	2020-07-06	3484466	21496	826
"MT"	2020-07-07	3484466	22406	846
"MT"	2020-07-08	3484466	23835	882
"MT"	2020-07-09	3484466	25264	928
"MT"	2020-07-10	3484466	26396	986
"GO"	2020-02-25	7018354	0	0
"GO"	2020-02-26	7018354	0	0
"GO"	2020-02-27	7018354	0	0
"GO"	2020-02-28	7018354	0	0
"GO"	2020-02-29	7018354	0	0
"GO"	2020-03-01	7018354	0	0
"GO"	2020-03-02	7018354	0	0
"GO"	2020-03-03	7018354	0	0
"GO"	2020-03-04	7018354	0	0
"GO"	2020-03-05	7018354	0	0
"GO"	2020-03-06	7018354	0	0
"GO"	2020-03-07	7018354	0	0
"GO"	2020-03-08	7018354	0	0
"GO"	2020-03-09	7018354	0	0
"GO"	2020-03-10	7018354	0	0
"GO"	2020-03-11	7018354	0	0
"GO"	2020-03-12	7018354	0	0
"GO"	2020-03-13	7018354	3	0
"GO"	2020-03-14	7018354	3	0
"GO"	2020-03-15	7018354	3	0
"GO"	2020-03-16	7018354	3	0
"GO"	2020-03-17	7018354	6	0
"GO"	2020-03-18	7018354	8	0
"GO"	2020-03-19	7018354	12	0
"GO"	2020-03-20	7018354	15	0
"GO"	2020-03-21	7018354	20	0
"GO"	2020-03-22	7018354	21	0
"GO"	2020-03-23	7018354	23	0
"GO"	2020-03-24	7018354	27	0
"GO"	2020-03-25	7018354	29	0
"GO"	2020-03-26	7018354	39	1
"GO"	2020-03-27	7018354	49	1
"GO"	2020-03-28	7018354	56	1
"GO"	2020-03-29	7018354	58	1
"GO"	2020-03-30	7018354	61	1
"GO"	2020-03-31	7018354	65	1
"GO"	2020-04-01	7018354	71	1
"GO"	2020-04-02	7018354	73	1
"GO"	2020-04-03	7018354	88	2
"GO"	2020-04-04	7018354	103	2
"GO"	2020-04-05	7018354	115	3
"GO"	2020-04-06	7018354	119	5
"GO"	2020-04-07	7018354	133	5
"GO"	2020-04-08	7018354	158	7
"GO"	2020-04-09	7018354	179	7
"GO"	2020-04-10	7018354	191	8
"GO"	2020-04-11	7018354	209	10
"GO"	2020-04-12	7018354	229	14
"GO"	2020-04-13	7018354	233	15
"GO"	2020-04-14	7018354	284	15
"GO"	2020-04-15	7018354	304	15
"GO"	2020-04-16	7018354	318	16
"GO"	2020-04-17	7018354	335	16
"GO"	2020-04-18	7018354	378	18
"GO"	2020-04-19	7018354	393	18
"GO"	2020-04-20	7018354	403	19
"GO"	2020-04-21	7018354	421	19
"GO"	2020-04-22	7018354	438	21
"GO"	2020-04-23	7018354	453	23
"GO"	2020-04-24	7018354	486	24
"GO"	2020-04-25	7018354	506	25
"GO"	2020-04-26	7018354	573	25
"GO"	2020-04-27	7018354	616	26
"GO"	2020-04-28	7018354	661	27
"GO"	2020-04-29	7018354	705	27
"GO"	2020-04-30	7018354	781	29
"GO"	2020-05-01	7018354	808	29
"GO"	2020-05-02	7018354	825	30
"GO"	2020-05-03	7018354	850	30
"GO"	2020-05-04	7018354	861	30
"GO"	2020-05-05	7018354	922	38
"GO"	2020-05-06	7018354	1024	44
"GO"	2020-05-07	7018354	1027	44
"GO"	2020-05-08	7018354	1053	47
"GO"	2020-05-09	7018354	1069	47
"GO"	2020-05-10	7018354	1093	47
"GO"	2020-05-11	7018354	1100	49
"GO"	2020-05-12	7018354	1115	52
"GO"	2020-05-13	7018354	1134	61
"GO"	2020-05-14	7018354	1423	64
"GO"	2020-05-15	7018354	1572	67
"GO"	2020-05-16	7018354	1640	69
"GO"	2020-05-17	7018354	1692	70
"GO"	2020-05-18	7018354	1749	73
"GO"	2020-05-19	7018354	1846	73
"GO"	2020-05-20	7018354	1978	78
"GO"	2020-05-21	7018354	2114	85
"GO"	2020-05-22	7018354	2304	93
"GO"	2020-05-23	7018354	2377	95
"GO"	2020-05-24	7018354	2443	95
"GO"	2020-05-25	7018354	2512	96
"GO"	2020-05-26	7018354	2671	104
"GO"	2020-05-27	7018354	2843	108
"GO"	2020-05-28	7018354	3090	115
"GO"	2020-05-29	7018354	3319	119
"GO"	2020-05-30	7018354	3585	122
"GO"	2020-05-31	7018354	3702	124
"GO"	2020-06-01	7018354	3906	127
"GO"	2020-06-02	7018354	4377	151
"GO"	2020-06-03	7018354	4570	155
"GO"	2020-06-04	7018354	4944	164
"GO"	2020-06-05	7018354	5373	167
"GO"	2020-06-06	7018354	5669	172
"GO"	2020-06-07	7018354	5813	173
"GO"	2020-06-08	7018354	6124	173
"GO"	2020-06-09	7018354	6521	180
"GO"	2020-06-10	7018354	7159	188
"GO"	2020-06-11	7018354	7657	189
"GO"	2020-06-12	7018354	7846	194
"GO"	2020-06-13	7018354	7940	208
"GO"	2020-06-14	7018354	7944	211
"GO"	2020-06-15	7018354	10182	226
"GO"	2020-06-16	7018354	11264	246
"GO"	2020-06-17	7018354	12236	252
"GO"	2020-06-18	7018354	13304	264
"GO"	2020-06-19	7018354	14027	281
"GO"	2020-06-20	7018354	14880	295
"GO"	2020-06-21	7018354	15619	303
"GO"	2020-06-22	7018354	16536	311
"GO"	2020-06-23	7018354	17568	329
"GO"	2020-06-24	7018354	18622	363
"GO"	2020-06-25	7018354	19547	384
"GO"	2020-06-26	7018354	20863	409
"GO"	2020-06-27	7018354	21620	429
"GO"	2020-06-28	7018354	21984	435
"GO"	2020-06-29	7018354	23007	437
"GO"	2020-06-30	7018354	24381	474
"GO"	2020-07-01	7018354	25541	503
"GO"	2020-07-02	7018354	26263	545
"GO"	2020-07-03	7018354	26330	586
"GO"	2020-07-04	7018354	28494	611
"GO"	2020-07-05	7018354	28526	621
"GO"	2020-07-06	7018354	29296	654
"GO"	2020-07-07	7018354	31308	701
"GO"	2020-07-08	7018354	32664	733
"GO"	2020-07-09	7018354	33876	769
"GO"	2020-07-10	7018354	35138	807
"DF"	2020-02-25	3015268	0	0
"DF"	2020-02-26	3015268	0	0
"DF"	2020-02-27	3015268	0	0
"DF"	2020-02-28	3015268	0	0
"DF"	2020-02-29	3015268	0	0
"DF"	2020-03-01	3015268	0	0
"DF"	2020-03-02	3015268	0	0
"DF"	2020-03-03	3015268	0	0
"DF"	2020-03-04	3015268	0	0
"DF"	2020-03-05	3015268	0	0
"DF"	2020-03-06	3015268	0	0
"DF"	2020-03-07	3015268	1	0
"DF"	2020-03-08	3015268	1	0
"DF"	2020-03-09	3015268	1	0
"DF"	2020-03-10	3015268	1	0
"DF"	2020-03-11	3015268	2	0
"DF"	2020-03-12	3015268	2	0
"DF"	2020-03-13	3015268	2	0
"DF"	2020-03-14	3015268	6	0
"DF"	2020-03-15	3015268	8	0
"DF"	2020-03-16	3015268	13	0
"DF"	2020-03-17	3015268	22	0
"DF"	2020-03-18	3015268	26	0
"DF"	2020-03-19	3015268	42	0
"DF"	2020-03-20	3015268	87	0
"DF"	2020-03-21	3015268	100	0
"DF"	2020-03-22	3015268	117	0
"DF"	2020-03-23	3015268	133	0
"DF"	2020-03-24	3015268	160	0
"DF"	2020-03-25	3015268	160	0
"DF"	2020-03-26	3015268	200	0
"DF"	2020-03-27	3015268	230	0
"DF"	2020-03-28	3015268	260	0
"DF"	2020-03-29	3015268	289	1
"DF"	2020-03-30	3015268	312	1
"DF"	2020-03-31	3015268	332	3
"DF"	2020-04-01	3015268	355	3
"DF"	2020-04-02	3015268	370	4
"DF"	2020-04-03	3015268	402	5
"DF"	2020-04-04	3015268	454	7
"DF"	2020-04-05	3015268	468	7
